CountryA3,Entity,Sector,0
ECU,Industries,Electricity and water,0.0
ZAF,Industries,Agriculturalmachinery,0.0
GEO,Industries,"Real estate, renting and business activities",0.0
ZAF,Industries,Generalmachinery,0.0
ZAF,Industries,Liftingequipment,0.0
GEO,Industries,Financial intermediation,0.0
ECU,Industries,Manufacturing industries n.e.c.,0.0
ZAF,Industries,Gears,0.0
GEO,Industries,Post and telecommunications,0.0
GEO,Industries,Health and social work,0.0
MUS,Industries,Construction ,0.0
MUS,Industries,Construction GG ,0.0
MUS,Industries,Wholesale and retail trade and repairs ,0.0
MUS,Industries,Hotels and restaurants ,0.0
MUS,Industries,Land Transport ,0.0
MUS,Industries,Water Transport ,0.0
ZAF,Industries,Insurance,0.0
ECU,Industries,Processing and preserving of fish and fish products,0.0
ZAF,Industries,Electricalequipment,0.0
ECU,Industries,Shrimp processing and preservation,0.0
ZAF,Industries,Lightingequipment,0.0
ZAF,Industries,Accumulators,0.0
ARG,Industries,"Fibers, yarns and weaving of textiles",0.0
ARG,Industries,Tractors and agricultural machinery,0.0
ARG,Industries,Other special purpose machinery,0.0
ARG,Industries,Household appliances,0.0
ARG,Industries,Office machinery and computers,0.0
ARG,Industries,"Motors, generators and transformers",0.0
ARG,Industries,Testing equipment and power distribution,0.0
ARG,Industries,Insulated wire and cable,0.0
ARG,Industries,Accumulators and batteries,0.0
ARG,Industries,Electric lamps and lighting equipment,0.0
ARG,Industries,"Tubes and radio transmitters, TV and telephony",0.0
ARG,Industries,Radio and TV Receivers,0.0
ARG,Industries,"Medical, precision and optical clocks",0.0
ARG,Industries,"Gears, ovens, elevators and other general purpose machinery",0.0
ZAF,Industries,Re-export,0.0
SGP,Industries,Imputed bank service charges,0.0
ECU,Industries,Sugar processing,0.0
ZAF,Industries,Activities/services,0.0
SGP,Industries,Ownership of dwellings,0.0
GEO,Industries,Activities of travel agencies and tour operators; tourist assistance activities n.e.c.,0.0
ZAF,Industries,Health andsocial work,0.0
GEO,Industries,Other supporting transport activities,0.0
GEO,Industries,Cargo handling and storage,0.0
GEO,Industries,Air transport,0.0
ZAF,Industries,GeneralGovernment,0.0
ZAF,Industries,Businessactivities,0.0
MUS,Industries,Water ,0.0
ZAF,Industries,Real estate,0.0
ECU,Industries,Dairy processing,0.0
GEO,Industries,Transport via pipelines,0.0
ECU,Industries,Processing of oils and fats of vegetable and animal,0.0
MUS,Industries,Manufacture of rubber and plastics products ,0.0
MUS,Industries,Manufacture of Non-metallic mineral products ,0.0
MUS,Industries,Manufacture of basic metals ,0.0
MUS,Industries,"Manufacture of fabricated metal products, except machinery and equipment ",0.0
MUS,Industries,Manufacture of machinery and equipment n.e.c. ,0.0
MUS,Industries,Manufacture of furniture ,0.0
MUS,Industries,Other manufacturing ,0.0
MUS,Industries,Other manufacturing GG ,0.0
MUS,Industries,Electricity ,0.0
ECU,Industries,Manufacture of milling and bakery products,0.0
ARG,Industries,Cutlery and hardware and hand tools,0.0
